,Sigla da UF,Código do Município,Nome do Município,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,cactus,ID_PROVA_BRASIL,NIVEL_SOCIO_ECONOMICO,MEDIA_5EF_MT,MEDIA_9EF_MT
5466,CE,2305506,Iguatu,23201070,Marta Maria Sobreira Eef,Municipal,2009,183.58,4.2,237.95,4.1,não cactus,2017,,233.15,267.55
5467,CE,2305506,Iguatu,23201070,Marta Maria Sobreira Eef,Municipal,2011,197.14,4.9,247.99,4.3,não cactus,2017,,233.15,267.55
5468,CE,2305506,Iguatu,23201070,Marta Maria Sobreira Eef,Municipal,2013,191.33,4.8,272.7,5.3,não cactus,2017,,233.15,267.55
5469,CE,2305506,Iguatu,23201070,Marta Maria Sobreira Eef,Municipal,2015,,6.2,,4.7,não cactus,2017,,233.15,267.55
5470,CE,2305506,Iguatu,23201070,Marta Maria Sobreira Eef,Municipal,2017,233.15,6.2,267.55,5.1,não cactus,2017,,233.15,267.55
5471,CE,2305506,Iguatu,23201070,Marta Maria Sobreira Eef,Municipal,2019,220.09,5.8,269.63,5.1,não cactus,2017,,233.15,267.55
5472,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2005,149.16,2.6,214.67,2.7,não cactus,2017,,203.63,238.18
5473,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2007,168.08,3.2,237.51,2.9,não cactus,2017,,203.63,238.18
5474,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2009,176.45,3.6,228.52,3.1,não cactus,2017,,203.63,238.18
5475,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2011,198.22,4.7,234.65,3.3,não cactus,2017,,203.63,238.18
5476,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2013,195.96,5.0,236.37,3.7,não cactus,2017,,203.63,238.18
5477,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2015,,4.8,,3.8,não cactus,2017,,203.63,238.18
5478,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2017,203.63,5.2,238.18,3.9,não cactus,2017,,203.63,238.18
5479,CE,2305506,Iguatu,23221224,Alba Araujo Eef Professora,Municipal,2019,196.7,5.1,254.27,5.2,não cactus,2017,,203.63,238.18
5480,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2005,162.78,3.4,,,não cactus,2017,Grupo 2,238.92,258.91
5481,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2007,178.89,4.0,212.75,3.2,não cactus,2017,Grupo 2,238.92,258.91
5482,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2009,200.71,4.9,220.45,3.7,não cactus,2017,Grupo 2,238.92,258.91
5483,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2011,264.63,7.2,234.02,4.2,não cactus,2017,Grupo 2,238.92,258.91
5484,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2013,228.26,6.0,236.69,4.3,não cactus,2017,Grupo 2,238.92,258.91
5485,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2015,261.27,7.0,251.0,4.9,não cactus,2017,Grupo 2,238.92,258.91
5486,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2017,238.92,6.6,258.91,5.4,não cactus,2017,Grupo 2,238.92,258.91
5487,CE,2305605,Independência,23086793,Escola De Ensino Fundamental Abigail Antunes Marques,Municipal,2019,309.54,8.9,268.37,5.6,não cactus,2017,Grupo 2,238.92,258.91
5488,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2005,,,,,não cactus,2017,Grupo 2,229.99,252.71
5489,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2007,,,,,não cactus,2017,Grupo 2,229.99,252.71
5490,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2009,,,,,não cactus,2017,Grupo 2,229.99,252.71
5491,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2011,171.45,4.2,,,não cactus,2017,Grupo 2,229.99,252.71
5492,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2013,194.95,5.1,,,não cactus,2017,Grupo 2,229.99,252.71
5493,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2015,,,247.81,4.7,não cactus,2017,Grupo 2,229.99,252.71
5494,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2017,229.99,6.6,252.71,4.8,não cactus,2017,Grupo 2,229.99,252.71
5495,CE,2305605,Independência,23087633,Virgilio Tavora Escola De Ensino Fundamental,Municipal,2019,229.95,6.1,,,não cactus,2017,Grupo 2,229.99,252.71
5496,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2005,,,,,não cactus,2017,Grupo 2,225.81,256.95
5497,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2007,,,,,não cactus,2017,Grupo 2,225.81,256.95
5498,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2009,,,,,não cactus,2017,Grupo 2,225.81,256.95
5499,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2011,,,,,não cactus,2017,Grupo 2,225.81,256.95
5500,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2013,,,,,não cactus,2017,Grupo 2,225.81,256.95
5501,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2015,,,253.53,4.9,não cactus,2017,Grupo 2,225.81,256.95
5502,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2017,225.81,6.4,256.95,5.1,não cactus,2017,Grupo 2,225.81,256.95
5503,CE,2305605,Independência,23087781,Manoel Ferreira De Melo Escola De Ensino Fundamental,Municipal,2019,253.38,6.8,269.11,5.6,não cactus,2017,Grupo 2,225.81,256.95
5504,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2005,,,,,não cactus,2017,Grupo 2,272.66,306.43
5505,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2007,165.89,3.5,213.78,3.2,não cactus,2017,Grupo 2,272.66,306.43
5506,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2009,223.12,5.7,226.94,3.9,não cactus,2017,Grupo 2,272.66,306.43
5507,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2011,240.26,6.4,246.49,4.4,não cactus,2017,Grupo 2,272.66,306.43
5508,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2013,292.11,7.9,244.34,4.6,não cactus,2017,Grupo 2,272.66,306.43
5509,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2015,319.08,8.9,285.55,5.7,não cactus,2017,Grupo 2,272.66,306.43
5510,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2017,272.66,8.1,306.43,6.7,não cactus,2017,Grupo 2,272.66,306.43
5511,CE,2305605,Independência,23088060,Maria Do Carmo Cardoso E E F,Municipal,2019,331.97,9.8,350.57,7.2,não cactus,2017,Grupo 2,272.66,306.43
5512,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2005,154.28,3.0,,,não cactus,2017,Grupo 2,219.98,242.68
5513,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2007,166.29,3.2,239.49,3.6,não cactus,2017,Grupo 2,219.98,242.68
5514,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2009,181.09,3.9,239.55,3.9,não cactus,2017,Grupo 2,219.98,242.68
5515,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2011,226.39,5.5,245.67,4.4,não cactus,2017,Grupo 2,219.98,242.68
5516,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2013,211.11,5.6,277.39,5.0,não cactus,2017,Grupo 2,219.98,242.68
5517,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2015,294.12,8.2,274.25,5.4,não cactus,2017,Grupo 2,219.98,242.68
5518,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2017,219.98,6.0,242.68,4.9,não cactus,2017,Grupo 2,219.98,242.68
5519,CE,2305605,Independência,23088206,Escola De Ensino Infantil E Fundamental Jose Ferreira Dos Santos,Municipal,2019,300.81,8.7,280.41,6.1,não cactus,2017,Grupo 2,219.98,242.68
5520,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2005,,,,,não cactus,2017,Grupo 2,259.63,284.54
5521,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2007,,,,,não cactus,2017,Grupo 2,259.63,284.54
5522,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2009,,,,,não cactus,2017,Grupo 2,259.63,284.54
5523,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2011,227.22,5.8,,,não cactus,2017,Grupo 2,259.63,284.54
5524,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2013,,,,,não cactus,2017,Grupo 2,259.63,284.54
5525,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2015,,,249.08,4.9,não cactus,2017,Grupo 2,259.63,284.54
5526,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2017,259.63,7.5,284.54,5.8,não cactus,2017,Grupo 2,259.63,284.54
5527,CE,2305654,Ipaporanga,23088567,Antonio Lopes Teixeira Eef,Municipal,2019,,,269.32,5.8,não cactus,2017,Grupo 2,259.63,284.54
5528,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2005,,,,,não cactus,2017,,285.94,343.75
5529,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2007,,,,,não cactus,2017,,285.94,343.75
5530,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2009,,,237.73,3.5,não cactus,2017,,285.94,343.75
5531,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2011,,,260.69,4.9,não cactus,2017,,285.94,343.75
5532,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2013,,,,,não cactus,2017,,285.94,343.75
5533,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2015,,,,,não cactus,2017,,285.94,343.75
5534,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2017,285.94,8.1,343.75,7.5,não cactus,2017,,285.94,343.75
5535,CE,2305654,Ipaporanga,23089121,Macaro Jorge Soares Eef,Municipal,2019,299.81,9.0,322.81,7.0,não cactus,2017,,285.94,343.75
5536,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2005,,,,,não cactus,2017,Grupo 2,291.79,313.26
5537,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2007,,,,,não cactus,2017,Grupo 2,291.79,313.26
5538,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2009,,,213.76,3.7,não cactus,2017,Grupo 2,291.79,313.26
5539,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2011,221.5,5.8,225.75,3.9,não cactus,2017,Grupo 2,291.79,313.26
5540,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2013,213.89,5.4,,,não cactus,2017,Grupo 2,291.79,313.26
5541,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2015,280.13,8.0,288.65,6.2,não cactus,2017,Grupo 2,291.79,313.26
5542,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2017,291.79,8.7,313.26,7.0,não cactus,2017,Grupo 2,291.79,313.26
5543,CE,2305654,Ipaporanga,23202165,Jose Domingos De Morais Eef,Municipal,2019,309.4,9.0,330.5,7.7,não cactus,2017,Grupo 2,291.79,313.26
5544,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2005,,,,,não cactus,2017,Grupo 1,211.57,245.92
5545,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2007,,,,,não cactus,2017,Grupo 1,211.57,245.92
5546,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2009,,,228.06,3.4,não cactus,2017,Grupo 1,211.57,245.92
5547,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2011,198.89,4.7,235.91,3.8,não cactus,2017,Grupo 1,211.57,245.92
5548,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2013,,,,,não cactus,2017,Grupo 1,211.57,245.92
5549,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2015,,,235.58,4.4,não cactus,2017,Grupo 1,211.57,245.92
5550,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2017,211.57,5.9,245.92,4.6,não cactus,2017,Grupo 1,211.57,245.92
5551,CE,2305654,Ipaporanga,23202246,Marcos De Almeida Neto Eef,Municipal,2019,247.48,7.7,281.37,6.4,não cactus,2017,Grupo 1,211.57,245.92
5552,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2005,176.38,3.7,214.42,2.8,não cactus,2017,Grupo 2,250.05,254.65
5553,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2007,167.0,3.2,217.74,2.9,não cactus,2017,Grupo 2,250.05,254.65
5554,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2009,194.36,4.7,227.5,4.0,não cactus,2017,Grupo 2,250.05,254.65
5555,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2011,224.29,5.7,221.97,3.7,não cactus,2017,Grupo 2,250.05,254.65
5556,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2013,187.19,4.7,237.54,4.1,não cactus,2017,Grupo 2,250.05,254.65
5557,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2015,248.7,6.8,246.53,4.6,não cactus,2017,Grupo 2,250.05,254.65
5558,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2017,250.05,7.0,254.65,5.1,não cactus,2017,Grupo 2,250.05,254.65
5559,CE,2305654,Ipaporanga,23249005,Waldemar De Alcantara Governador Eef,Municipal,2019,277.46,7.4,260.55,5.1,não cactus,2017,Grupo 2,250.05,254.65
5560,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2005,,,,,não cactus,2017,Grupo 2,181.36,246.37
5561,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2007,162.84,2.4,,,não cactus,2017,Grupo 2,181.36,246.37
5562,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2009,162.25,2.4,,,não cactus,2017,Grupo 2,181.36,246.37
5563,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2011,183.65,4.0,,,não cactus,2017,Grupo 2,181.36,246.37
5564,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2013,224.19,5.8,280.89,4.8,não cactus,2017,Grupo 2,181.36,246.37
5565,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2015,204.45,4.6,260.33,3.8,não cactus,2017,Grupo 2,181.36,246.37
5566,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2017,181.36,4.0,246.37,3.4,não cactus,2017,Grupo 2,181.36,246.37
5567,CE,2305704,Ipaumirim,23149876,Jose Alves De Oliveira Eef,Municipal,2019,209.87,5.4,239.01,3.2,não cactus,2017,Grupo 2,181.36,246.37
5568,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2005,,,,,não cactus,2017,,213.08,224.86
5569,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2007,158.11,2.1,,,não cactus,2017,,213.08,224.86
5570,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2009,163.98,2.3,,,não cactus,2017,,213.08,224.86
5571,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2011,176.14,3.9,,,não cactus,2017,,213.08,224.86
5572,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2013,187.12,4.4,,,não cactus,2017,,213.08,224.86
5573,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2015,,,,,não cactus,2017,,213.08,224.86
5574,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2017,213.08,4.7,224.86,3.6,não cactus,2017,,213.08,224.86
5575,CE,2305704,Ipaumirim,23150092,Francisco Melo E Silva Eef,Municipal,2019,217.69,5.1,,,não cactus,2017,,213.08,224.86
5576,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2005,157.73,2.1,229.78,2.2,não cactus,2017,Grupo 1,190.9,241.89
5577,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2007,154.29,2.1,223.27,2.6,não cactus,2017,Grupo 1,190.9,241.89
5578,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2009,163.22,2.2,213.03,2.8,não cactus,2017,Grupo 1,190.9,241.89
5579,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2011,172.83,3.4,,,não cactus,2017,Grupo 1,190.9,241.89
5580,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2013,213.76,5.1,237.46,3.8,não cactus,2017,Grupo 1,190.9,241.89
5581,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2015,183.24,3.8,246.89,4.0,não cactus,2017,Grupo 1,190.9,241.89
5582,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2017,190.9,4.4,241.89,3.8,não cactus,2017,Grupo 1,190.9,241.89
5583,CE,2305704,Ipaumirim,23150106,Vicente Felizardo Vieira Eef,Municipal,2019,200.21,5.1,261.77,4.7,não cactus,2017,Grupo 1,190.9,241.89
5584,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2005,154.96,2.3,,,não cactus,2017,Grupo 2,196.47,264.94
5585,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2007,169.44,2.4,,,não cactus,2017,Grupo 2,196.47,264.94
5586,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2009,174.08,2.9,,,não cactus,2017,Grupo 2,196.47,264.94
5587,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2011,185.91,4.2,,,não cactus,2017,Grupo 2,196.47,264.94
5588,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2013,227.78,5.6,194.25,3.0,não cactus,2017,Grupo 2,196.47,264.94
5589,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2015,185.29,4.0,231.12,3.5,não cactus,2017,Grupo 2,196.47,264.94
5590,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2017,196.47,4.2,264.94,4.6,não cactus,2017,Grupo 2,196.47,264.94
5591,CE,2305704,Ipaumirim,23220171,Jarismar Goncalves De Melo Eef Dr,Municipal,2019,207.52,5.2,256.95,3.9,não cactus,2017,Grupo 2,196.47,264.94
5592,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2005,141.81,2.1,,,não cactus,2017,Grupo 1,278.83,280.5
5593,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2007,153.78,2.4,223.31,3.3,não cactus,2017,Grupo 1,278.83,280.5
5594,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2009,165.9,3.1,,,não cactus,2017,Grupo 1,278.83,280.5
5595,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2011,169.46,4.0,,,não cactus,2017,Grupo 1,278.83,280.5
5596,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2013,157.76,3.4,200.39,2.8,não cactus,2017,Grupo 1,278.83,280.5
5597,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2015,,,209.29,3.3,não cactus,2017,Grupo 1,278.83,280.5
5598,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2017,278.83,7.4,280.5,4.8,não cactus,2017,Grupo 1,278.83,280.5
5599,CE,2305803,Ipu,23026448,Emeb Abilio Martins,Municipal,2019,258.36,6.8,241.25,4.0,não cactus,2017,Grupo 1,278.83,280.5
5600,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2005,,,,,não cactus,2017,,278.81,301.24
5601,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2007,,,,,não cactus,2017,,278.81,301.24
5602,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2009,149.06,3.4,,,não cactus,2017,,278.81,301.24
5603,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2011,162.85,3.7,,,não cactus,2017,,278.81,301.24
5604,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2013,,,,,não cactus,2017,,278.81,301.24
5605,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2015,,,,,não cactus,2017,,278.81,301.24
5606,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2017,278.81,8.3,301.24,5.7,não cactus,2017,,278.81,301.24
5607,CE,2305803,Ipu,23026618,Senhor Do Bonfim Emeb,Municipal,2019,239.62,6.5,,,não cactus,2017,,278.81,301.24
5608,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2005,,,,,não cactus,2017,Grupo 2,279.22,344.0
5609,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2007,,,,,não cactus,2017,Grupo 2,279.22,344.0
5610,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2009,,,,,não cactus,2017,Grupo 2,279.22,344.0
5611,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2011,210.43,5.5,223.51,3.5,não cactus,2017,Grupo 2,279.22,344.0
5612,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2013,,,,,não cactus,2017,Grupo 2,279.22,344.0
5613,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2015,,,279.91,4.9,não cactus,2017,Grupo 2,279.22,344.0
5614,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2017,279.22,7.1,344.0,6.6,não cactus,2017,Grupo 2,279.22,344.0
5615,CE,2305803,Ipu,23026669,Conrado De Araujo Chaves Emeb,Municipal,2019,,,287.22,5.5,não cactus,2017,Grupo 2,279.22,344.0
5616,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2005,,,,,não cactus,2017,,267.72,268.56
5617,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2007,,,,,não cactus,2017,,267.72,268.56
5618,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2009,,,214.29,3.1,não cactus,2017,,267.72,268.56
5619,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2011,176.04,4.1,204.12,3.1,não cactus,2017,,267.72,268.56
5620,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2013,,,206.91,3.0,não cactus,2017,,267.72,268.56
5621,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2015,,,,,não cactus,2017,,267.72,268.56
5622,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2017,267.72,6.8,268.56,4.5,não cactus,2017,,267.72,268.56
5623,CE,2305803,Ipu,23026936,Guilherme De Oliveira Filho Emeb,Municipal,2019,225.18,5.9,282.36,5.5,não cactus,2017,,267.72,268.56
5624,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2005,141.15,2.2,,,não cactus,2017,Grupo 2,303.34,329.13
5625,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2007,148.87,2.3,223.52,2.9,não cactus,2017,Grupo 2,303.34,329.13
5626,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2009,,,207.4,3.0,não cactus,2017,Grupo 2,303.34,329.13
5627,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2011,162.83,4.1,217.64,3.8,não cactus,2017,Grupo 2,303.34,329.13
5628,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2013,,,213.95,2.9,não cactus,2017,Grupo 2,303.34,329.13
5629,CE,2305803,Ipu,23026979,Joao De Paulo Belem Emeb,Municipal,2015,213.4,5.3,230.92,4.1,não cactus,2017,Grupo 2,303.34,329.13
