,Sigla da UF,Código do Município,Nome do Município_x,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,Nome do Município_y,cactus
25179,CE,2313351,Tejuçuoca,23046651,Francisco Ferreira De Farias Eef,Municipal,2011,,,,,Tejuçuoca,não cactus
25180,CE,2313351,Tejuçuoca,23046651,Francisco Ferreira De Farias Eef,Municipal,2013,,,239.26,4.3,Tejuçuoca,não cactus
25181,CE,2313351,Tejuçuoca,23046651,Francisco Ferreira De Farias Eef,Municipal,2015,193.47,4.9,224.85,4.3,Tejuçuoca,não cactus
25182,CE,2313351,Tejuçuoca,23046651,Francisco Ferreira De Farias Eef,Municipal,2017,197.1,5.1,272.52,5.3,Tejuçuoca,não cactus
25183,CE,2313351,Tejuçuoca,23046651,Francisco Ferreira De Farias Eef,Municipal,2019,234.7,6.2,258.95,4.9,Tejuçuoca,não cactus
25184,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2005,,,,,Tejuçuoca,não cactus
25185,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2007,,,,,Tejuçuoca,não cactus
25186,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2009,181.38,4.0,,,Tejuçuoca,não cactus
25187,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2011,,,,,Tejuçuoca,não cactus
25188,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2013,,,,,Tejuçuoca,não cactus
25189,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2015,231.25,6.0,,,Tejuçuoca,não cactus
25190,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2017,235.44,6.2,267.17,5.3,Tejuçuoca,não cactus
25191,CE,2313351,Tejuçuoca,23046686,Felicissimo Bernardo Eef,Municipal,2019,230.33,6.2,269.44,4.9,Tejuçuoca,não cactus
25192,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2005,,,,,Tejuçuoca,não cactus
25193,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2007,,,,,Tejuçuoca,não cactus
25194,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2009,,,,,Tejuçuoca,não cactus
25195,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2011,,,,,Tejuçuoca,não cactus
25196,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2013,,,,,Tejuçuoca,não cactus
25197,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2015,,,,,Tejuçuoca,não cactus
25198,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2017,185.13,4.8,221.33,4.0,Tejuçuoca,não cactus
25199,CE,2313351,Tejuçuoca,23046708,Sao Joao Batista Eef,Municipal,2019,227.42,5.9,,,Tejuçuoca,não cactus
25200,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2005,,,,,Tejuçuoca,não cactus
25201,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2007,,,,,Tejuçuoca,não cactus
25202,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2009,176.31,4.0,,,Tejuçuoca,não cactus
25203,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2011,168.69,3.3,,,Tejuçuoca,não cactus
25204,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2013,182.06,4.4,230.17,4.2,Tejuçuoca,não cactus
25205,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2015,193.1,5.2,,,Tejuçuoca,não cactus
25206,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2017,198.38,5.2,245.38,4.6,Tejuçuoca,não cactus
25207,CE,2313351,Tejuçuoca,23046740,Joaquim Chagas Barreto Eef,Municipal,2019,208.59,4.4,242.74,3.4,Tejuçuoca,não cactus
25208,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2005,,,,,Tejuçuoca,não cactus
25209,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2007,,,,,Tejuçuoca,não cactus
25210,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2009,154.92,2.9,,,Tejuçuoca,não cactus
25211,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2011,,,,,Tejuçuoca,não cactus
25212,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2013,,,,,Tejuçuoca,não cactus
25213,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2015,,,,,Tejuçuoca,não cactus
25214,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2017,196.87,5.0,219.04,3.2,Tejuçuoca,não cactus
25215,CE,2313351,Tejuçuoca,23046775,Joaquina Rodrigues Da Mota Eef,Municipal,2019,,,219.21,3.0,Tejuçuoca,não cactus
25216,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2005,,,220.07,2.7,Tejuçuoca,não cactus
25217,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2007,,,,,Tejuçuoca,não cactus
25218,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2009,185.61,4.1,211.95,2.7,Tejuçuoca,não cactus
25219,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2011,169.82,4.0,214.11,3.6,Tejuçuoca,não cactus
25220,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2013,221.36,5.9,230.5,3.6,Tejuçuoca,não cactus
25221,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2015,205.36,5.2,235.9,4.1,Tejuçuoca,não cactus
25222,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2017,205.7,5.5,270.48,5.1,Tejuçuoca,não cactus
25223,CE,2313351,Tejuçuoca,23046830,Luiza Da Silva Mota Eef,Municipal,2019,203.41,5.4,269.02,4.7,Tejuçuoca,não cactus
25224,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2005,,,225.28,2.7,Tejuçuoca,não cactus
25225,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2007,180.38,3.8,208.18,2.5,Tejuçuoca,não cactus
25226,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2009,178.98,3.6,242.11,3.4,Tejuçuoca,não cactus
25227,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2011,181.56,3.8,251.4,3.2,Tejuçuoca,não cactus
25228,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2013,174.84,3.9,255.33,3.8,Tejuçuoca,não cactus
25229,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2015,205.62,5.2,249.56,3.6,Tejuçuoca,não cactus
25230,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2017,204.9,4.9,263.72,4.8,Tejuçuoca,não cactus
25231,CE,2313351,Tejuçuoca,23046953,Sao Pedro Eef,Municipal,2019,215.96,5.2,269.43,3.9,Tejuçuoca,não cactus
25232,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2005,,,,,Tejuçuoca,não cactus
25233,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2007,,,,,Tejuçuoca,não cactus
25234,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2009,172.03,3.4,,,Tejuçuoca,não cactus
25235,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2011,167.09,3.4,,,Tejuçuoca,não cactus
25236,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2013,168.8,3.6,,,Tejuçuoca,não cactus
25237,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2015,,,,,Tejuçuoca,não cactus
25238,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2017,,,257.32,4.1,Tejuçuoca,não cactus
25239,CE,2313351,Tejuçuoca,23046970,Jose Moreira Lopes Eef,Municipal,2019,,,,,Tejuçuoca,não cactus
25240,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2005,,,,,Tejuçuoca,não cactus
25241,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2007,,,,,Tejuçuoca,não cactus
25242,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2009,,,,,Tejuçuoca,não cactus
25243,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2011,,,,,Tejuçuoca,não cactus
25244,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2013,,,,,Tejuçuoca,não cactus
25245,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2015,,,,,Tejuçuoca,não cactus
25246,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2017,202.41,5.3,256.59,5.2,Tejuçuoca,não cactus
25247,CE,2313351,Tejuçuoca,23267003,Raimundo Silva Mota Eef,Municipal,2019,,,,,Tejuçuoca,não cactus
25248,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2005,,,,,Tianguá,não cactus
25249,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2007,,,,,Tianguá,não cactus
25250,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2009,,,,,Tianguá,não cactus
25251,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2011,210.52,5.4,,,Tianguá,não cactus
25252,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2013,175.75,4.4,,,Tianguá,não cactus
25253,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2015,,,,,Tianguá,não cactus
25254,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2017,279.31,6.8,,,Tianguá,não cactus
25255,CE,2313401,Tianguá,23011750,Agostinho De Brito Eeif,Municipal,2019,,,,,Tianguá,não cactus
25256,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2005,,,,,Tianguá,não cactus
25257,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2007,161.04,3.6,,,Tianguá,não cactus
25258,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2009,175.94,4.2,,,Tianguá,não cactus
25259,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2011,,,,,Tianguá,não cactus
25260,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2013,180.43,4.5,,,Tianguá,não cactus
25261,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2015,224.93,6.1,,,Tianguá,não cactus
25262,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2017,,,,,Tianguá,não cactus
25263,CE,2313401,Tianguá,23011777,Santo Antonio Eef,Municipal,2019,,,,,Tianguá,não cactus
25264,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2005,,,,,Tianguá,não cactus
25265,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2007,,,,,Tianguá,não cactus
25266,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2009,,,,,Tianguá,não cactus
25267,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2011,178.73,4.5,,,Tianguá,não cactus
25268,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2013,,,,,Tianguá,não cactus
25269,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2015,,,,,Tianguá,não cactus
25270,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2017,192.6,4.8,241.08,4.9,Tianguá,não cactus
25271,CE,2313401,Tianguá,23011785,Francisco Romao Eeif,Municipal,2019,221.1,5.4,246.93,4.6,Tianguá,não cactus
25272,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2005,159.45,3.2,,,Tianguá,não cactus
25273,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2007,185.91,4.1,,,Tianguá,não cactus
25274,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2009,211.86,5.6,,,Tianguá,não cactus
25275,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2011,199.93,5.2,,,Tianguá,não cactus
25276,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2013,188.89,4.9,,,Tianguá,não cactus
25277,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2015,220.97,6.0,,,Tianguá,não cactus
25278,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2017,224.73,6.3,,,Tianguá,não cactus
25279,CE,2313401,Tianguá,23011831,Monsenhor Tiburcio Goncalves De Paula Eeif,Municipal,2019,221.38,6.1,,,Tianguá,não cactus
25280,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2005,,,,,Tianguá,não cactus
25281,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2007,163.99,3.2,226.54,3.7,Tianguá,não cactus
25282,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2009,171.11,4.0,249.95,4.6,Tianguá,não cactus
25283,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2011,189.44,5.0,227.66,3.8,Tianguá,não cactus
25284,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2013,,,,,Tianguá,não cactus
25285,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2015,,,,,Tianguá,não cactus
25286,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2017,,,,,Tianguá,não cactus
25287,CE,2313401,Tianguá,23011858,Professora Ofelia Portela Moita Eeif,Municipal,2019,,,,,Tianguá,não cactus
25288,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2005,,,215.46,2.8,Tianguá,não cactus
25289,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2007,155.79,3.4,220.78,2.9,Tianguá,não cactus
25290,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2009,185.26,4.0,231.43,4.1,Tianguá,não cactus
25291,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2011,196.68,4.7,249.37,4.3,Tianguá,não cactus
25292,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2013,167.01,4.1,249.68,4.4,Tianguá,não cactus
25293,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2015,192.89,5.1,261.38,5.0,Tianguá,não cactus
25294,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2017,205.77,5.5,242.02,4.6,Tianguá,não cactus
25295,CE,2313401,Tianguá,23011866,Coracao De Maria Centro Educacional,Municipal,2019,223.37,6.0,248.88,4.8,Tianguá,não cactus
25296,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2005,,,,,Tianguá,não cactus
25297,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2007,159.74,3.1,,,Tianguá,não cactus
25298,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2009,166.44,3.5,,,Tianguá,não cactus
25299,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2011,,,,,Tianguá,não cactus
25300,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2013,,,,,Tianguá,não cactus
25301,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2015,,,,,Tianguá,não cactus
25302,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2017,,,,,Tianguá,não cactus
25303,CE,2313401,Tianguá,23011882,Candido Xavier Eeif,Municipal,2019,,,,,Tianguá,não cactus
25304,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2005,154.16,3.1,,,Tianguá,não cactus
25305,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2007,186.71,3.5,207.27,2.5,Tianguá,não cactus
25306,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2009,215.6,5.1,,,Tianguá,não cactus
25307,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2011,178.1,4.2,215.55,3.7,Tianguá,não cactus
25308,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2013,185.91,4.7,245.44,4.1,Tianguá,não cactus
25309,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2015,213.37,5.8,245.87,4.5,Tianguá,não cactus
25310,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2017,198.4,5.3,228.79,4.0,Tianguá,não cactus
25311,CE,2313401,Tianguá,23011912,Nossa Senhora Das Gracas Eeif,Municipal,2019,233.14,6.5,253.89,5.0,Tianguá,não cactus
25312,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2005,161.71,2.7,,,Tianguá,não cactus
25313,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2007,236.8,5.4,,,Tianguá,não cactus
25314,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2009,205.36,4.5,,,Tianguá,não cactus
25315,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2011,,,229.72,3.9,Tianguá,não cactus
25316,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2013,,,237.67,4.4,Tianguá,não cactus
25317,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2015,,,255.06,5.1,Tianguá,não cactus
25318,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2017,,,260.84,5.5,Tianguá,não cactus
25319,CE,2313401,Tianguá,23012056,Dom Francisco Javier Hernandes Arnedo Eef,Municipal,2019,,,260.19,5.3,Tianguá,não cactus
25320,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2005,,,,,Tianguá,não cactus
25321,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2007,,,,,Tianguá,não cactus
25322,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2009,,,,,Tianguá,não cactus
25323,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2011,,,,,Tianguá,não cactus
25324,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2013,,,,,Tianguá,não cactus
25325,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2015,,,,,Tianguá,não cactus
25326,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2017,,,,,Tianguá,não cactus
25327,CE,2313401,Tianguá,23012110,Maria Vilani De Jesus Eeif,Municipal,2019,209.89,5.3,,,Tianguá,não cactus
25328,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2005,,,,,Tianguá,não cactus
25329,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2007,,,,,Tianguá,não cactus
25330,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2009,180.31,3.8,,,Tianguá,não cactus
25331,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2011,161.28,3.5,,,Tianguá,não cactus
25332,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2013,164.09,4.0,,,Tianguá,não cactus
25333,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2015,,,,,Tianguá,não cactus
25334,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2017,206.27,5.6,,,Tianguá,não cactus
25335,CE,2313401,Tianguá,23012129,Bento Pereira Eeif,Municipal,2019,197.13,5.0,,,Tianguá,não cactus
25336,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2005,,,,,Tianguá,não cactus
25337,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2007,,,,,Tianguá,não cactus
25338,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2009,162.52,4.2,,,Tianguá,não cactus
25339,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2011,,,,,Tianguá,não cactus
25340,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2013,,,,,Tianguá,não cactus
25341,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2015,,,,,Tianguá,não cactus
25342,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2017,,,,,Tianguá,não cactus
25343,CE,2313401,Tianguá,23012145,Walter Cornelio Eeif,Municipal,2019,,,,,Tianguá,não cactus
25344,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2005,,,,,Tianguá,não cactus
25345,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2007,,,,,Tianguá,não cactus
25346,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2009,,,,,Tianguá,não cactus
25347,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2011,,,,,Tianguá,não cactus
25348,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2013,,,,,Tianguá,não cactus
25349,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2015,227.32,5.8,,,Tianguá,não cactus
25350,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2017,212.45,5.8,,,Tianguá,não cactus
25351,CE,2313401,Tianguá,23012153,Centro De Educacao Basica Benjamim Damasceno E Vasconcelos,Municipal,2019,210.09,5.5,,,Tianguá,não cactus
25352,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2005,,,,,Tianguá,não cactus
25353,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2007,,,,,Tianguá,não cactus
25354,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2009,142.73,2.7,,,Tianguá,não cactus
25355,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2011,180.74,4.3,,,Tianguá,não cactus
25356,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2013,,,199.57,3.2,Tianguá,não cactus
25357,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2015,,,230.71,4.3,Tianguá,não cactus
25358,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2017,223.84,6.0,225.29,4.0,Tianguá,não cactus
25359,CE,2313401,Tianguá,23012161,Juvenal Goncalves Aragao Eeif,Municipal,2019,,,211.58,3.7,Tianguá,não cactus
25360,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2005,,,,,Tianguá,não cactus
25361,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2007,,,,,Tianguá,não cactus
25362,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2009,,,,,Tianguá,não cactus
25363,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2011,201.5,4.9,,,Tianguá,não cactus
25364,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2013,,,,,Tianguá,não cactus
25365,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2015,,,,,Tianguá,não cactus
25366,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2017,221.35,6.0,,,Tianguá,não cactus
25367,CE,2313401,Tianguá,23012170,Eeif Joao Nunes De Menezes,Municipal,2019,235.6,6.3,,,Tianguá,não cactus
25368,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2005,,,,,Tianguá,não cactus
25369,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2007,,,,,Tianguá,não cactus
25370,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2009,172.46,3.9,,,Tianguá,não cactus
25371,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2011,179.78,4.3,228.08,4.0,Tianguá,não cactus
25372,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2013,185.33,4.5,,,Tianguá,não cactus
25373,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2015,193.6,4.9,235.57,4.3,Tianguá,não cactus
25374,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2017,205.38,5.6,235.06,4.0,Tianguá,não cactus
25375,CE,2313401,Tianguá,23012200,Jose Arakem Rodrigues Eeif,Municipal,2019,208.16,5.5,,,Tianguá,não cactus
25376,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2005,,,,,Tianguá,não cactus
25377,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2007,,,,,Tianguá,não cactus
25378,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2009,182.51,4.5,,,Tianguá,não cactus
25379,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2011,196.43,5.1,,,Tianguá,não cactus
25380,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2013,207.25,5.5,,,Tianguá,não cactus
25381,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2015,238.83,6.7,,,Tianguá,não cactus
25382,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2017,224.28,6.0,,,Tianguá,não cactus
25383,CE,2313401,Tianguá,23012307,Irma Gislane Simoes Campos Eeif,Municipal,2019,228.92,6.4,,,Tianguá,não cactus
25384,CE,2313401,Tianguá,23012315,Luis Serafim Eeif,Municipal,2005,,,,,Tianguá,não cactus
25385,CE,2313401,Tianguá,23012315,Luis Serafim Eeif,Municipal,2007,,,,,Tianguá,não cactus
25386,CE,2313401,Tianguá,23012315,Luis Serafim Eeif,Municipal,2009,167.43,3.6,,,Tianguá,não cactus
25387,CE,2313401,Tianguá,23012315,Luis Serafim Eeif,Municipal,2011,,,,,Tianguá,não cactus
