id_escola,nome_escola,ano,nota_matematica,ideb,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_9EF,reprovacao,carro,superior,porc_sexo_masc,porc_cor_prePar,cactus,ID_MUNICIPIO,ano_cactus
23164182,ANTONIO SANTO E E I E F,2017,255.25,5.2,3,2,Grupo 2,30,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.3793103448275862,0.8333333333333334,0,2307106,0
23164182,ANTONIO SANTO E E I E F,2019,254.34,4.9,3,2,Nível III,22,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.3181818181818182,0.9090909090909091,0,2307106,0
23164190,APARECIDA NOSSA SENHORA E E I E F,2013,279.09,4.7,3,2,Grupo 1,23,0.7391304347826086,0.17391304347826086,0.043478260869565216,0.4782608695652174,0.95,0,2307106,0
23164190,APARECIDA NOSSA SENHORA E E I E F,2017,280.59,5,3,2,Grupo 2,20,0.10526315789473684,0.05555555555555555,0,0.4444444444444444,0.7368421052631579,0,2307106,0
23164190,APARECIDA NOSSA SENHORA E E I E F,2019,294.33,5.2,3,2,Nível III,23,0.30434782608695654,0.34782608695652173,0,0.391304347826087,1,0,2307106,0
23164247,CICERO PADRE EEF,2013,249.1,4.6,3,2,Grupo 2,26,0.391304347826087,0.3333333333333333,0.125,0.5,0.6666666666666666,0,2307106,0
23164247,CICERO PADRE EEF,2017,246.01,4.4,3,2,Grupo 2,20,0.1111111111111111,0.2777777777777778,0.05555555555555555,0.5555555555555556,0.8235294117647058,0,2307106,0
23164247,CICERO PADRE EEF,2019,249.71,5,3,2,Nível III,29,0.43478260869565216,0.21739130434782608,0.043478260869565216,0.4137931034482759,0.8620689655172413,0,2307106,0
23164468,JESUS COUTINHO E E I E F,2013,244.57,4.3,3,2,Grupo 2,25,0.42857142857142855,0.23809523809523808,0,0.5238095238095238,0.8095238095238095,0,2307106,0
23164468,JESUS COUTINHO E E I E F,2015,247.97,3.9,3,2,Baixo,26,0.07692307692307693,0.21428571428571427,0,0.4444444444444444,0.6071428571428571,0,2307106,0
23164468,JESUS COUTINHO E E I E F,2017,257.85,4,3,2,Grupo 2,25,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.6363636363636364,0.5454545454545454,0,2307106,0
23164468,JESUS COUTINHO E E I E F,2019,268.94,5,3,2,Nível III,27,0.22727272727272727,0.3181818181818182,0,0.5555555555555556,0.8888888888888888,0,2307106,0
23164476,JOAO BATISTA DE FIGUEIREDO E E I E F,2017,249.81,4.9,3,2,NA,14,0.06666666666666667,0.26666666666666666,0.2,0.6,0.9285714285714286,0,2307106,0
23164476,JOAO BATISTA DE FIGUEIREDO E E I E F,2019,230.52,4.4,3,2,Nível III,19,0.29411764705882354,0.5294117647058824,0.058823529411764705,0.3157894736842105,0.8947368421052632,0,2307106,0
23164530,JOSE DA COSTA BEZERRA E E I E F,2017,268.55,4.3,3,2,NA,22,0.14285714285714285,0.2857142857142857,0.05,0.5714285714285714,0.9523809523809523,0,2307106,0
23164530,JOSE DA COSTA BEZERRA E E I E F,2019,269.7,5.6,3,2,Nível III,17,0.2,0.1,0,0.2941176470588235,0.9411764705882353,0,2307106,0
23164590,LUIZ LEITE BRINGEL E E F,2013,231.04,4,3,1,Grupo 2,37,0.42424242424242425,0.23529411764705882,0.043478260869565216,0.38235294117647056,0.6764705882352942,0,2307106,0
23164590,LUIZ LEITE BRINGEL E E F,2015,264.83,5.1,3,1,Médio Baixo,31,0.18181818181818182,0.2727272727272727,0.06060606060606061,0.5151515151515151,0.7575757575757576,0,2307106,0
23164590,LUIZ LEITE BRINGEL E E F,2017,238.14,4.4,3,1,Grupo 2,52,0.06976744186046512,0.40425531914893614,0.1111111111111111,0.43478260869565216,0.7021276595744681,0,2307106,0
23164590,LUIZ LEITE BRINGEL E E F,2019,245.47,4.8,3,1,Nível III,33,0.25,0.5,0.125,0.6060606060606061,0.8181818181818182,0,2307106,0
23164697,EEF DR ROMAO SAMPAIO,2013,250.77,4.3,3,1,Grupo 2,159,0.4788732394366197,0.2413793103448276,0.07377049180327869,0.503448275862069,0.6666666666666666,0,2307106,0
23164697,EEF DR ROMAO SAMPAIO,2015,253.83,4.7,3,1,Médio Baixo,186,0.4457831325301205,0.2994011976047904,0.19393939393939394,0.40718562874251496,0.6407185628742516,0,2307106,0
23164697,EEF DR ROMAO SAMPAIO,2017,259.47,4.6,3,1,Grupo 3,135,0.04918032786885246,0.45161290322580644,0.11666666666666667,0.47580645161290325,0.744,0,2307106,0
23164697,EEF DR ROMAO SAMPAIO,2019,260.36,4.8,3,1,Nível III,137,0.33884297520661155,0.38016528925619836,0.18181818181818182,0.5036496350364964,0.7591240875912408,0,2307106,0
23164760,TEREZA COELHO E E I E F,2013,238.21,3.9,3,2,Grupo 1,30,0.6538461538461539,0.19230769230769232,0.041666666666666664,0.5,0,0,2307106,0
23164760,TEREZA COELHO E E I E F,2017,266.79,4.7,3,2,Grupo 2,19,0.058823529411764705,0.17647058823529413,0,0.47058823529411764,0.8125,0,2307106,0
23164760,TEREZA COELHO E E I E F,2019,270.32,5.4,3,2,Nível III,16,0.1875,0.125,0.0625,0.25,0.9375,0,2307106,0
23258624,MANOEL JOSE DE SOUZA E E F,2015,247.97,4.7,3,2,Baixo,26,0.28,0.32,0.04,0.2,0.75,0,2307106,0
23258624,MANOEL JOSE DE SOUZA E E F,2017,231.25,4,3,2,Grupo 2,33,0.0967741935483871,0.21875,0,0.4375,0.65625,0,2307106,0
23258624,MANOEL JOSE DE SOUZA E E F,2019,254.69,5.1,3,2,Nível III,35,0.3548387096774194,0.5161290322580645,0.03225806451612903,0.3714285714285714,0.8571428571428571,0,2307106,0
23170204,ANTONIA MARIA DA CONCEICAO EM,2017,271.16,5.8,3,2,NA,13,0,0.25,0.08333333333333333,0.3333333333333333,1,0,2307205,0
23170204,ANTONIA MARIA DA CONCEICAO EM,2019,285.39,6.4,3,2,Nível IV,12,0,0.5714285714285714,0.14285714285714285,0.25,0.08333333333333333,0,2307205,0
23170298,DORALICE FERREIRA DE SOUSA EM,2017,251.85,4.9,3,2,NA,16,0.09090909090909091,0.4166666666666667,0.3,0.5,0.5,0,2307205,0
23170298,DORALICE FERREIRA DE SOUSA EM,2019,286.61,5.8,3,2,Nível III,14,0.26666666666666666,0.5333333333333333,0.13333333333333333,0.7142857142857143,0.1428571428571428,0,2307205,0
23249811,MARIA NUBIA VIEIRA NOVAIS E E F PROF,2013,280.14,4.7,3,1,Grupo 3,72,0.3275862068965517,0.36065573770491804,0.1875,0.4528301886792453,0.7941176470588235,0,2307205,0
23249811,MARIA NUBIA VIEIRA NOVAIS E E F PROF,2015,237.34,4.2,3,1,Médio Baixo,52,0.23404255319148937,0.45652173913043476,0.125,0.4090909090909091,0.6382978723404256,0,2307205,0
23249811,MARIA NUBIA VIEIRA NOVAIS E E F PROF,2017,251.5,4.7,3,1,Grupo 3,83,0.10294117647058823,0.29850746268656714,0.16923076923076924,0.5454545454545454,0.5151515151515151,0,2307205,0
23249811,MARIA NUBIA VIEIRA NOVAIS E E F PROF,2019,247.31,4.9,3,1,Nível III,71,0.1836734693877551,0.4489795918367347,0.20408163265306123,0.6197183098591549,0.2957746478873239,0,2307205,0
23006951,NOSSA SRA DA CONSOLACAO EMEF,2015,298.32,6.4,3,2,Médio,29,0.19230769230769232,0.42857142857142855,0.10714285714285714,0.39285714285714285,0.6428571428571429,1,2307254,0
23006951,NOSSA SRA DA CONSOLACAO EMEF,2017,305.15,6.7,3,2,Grupo 3,38,0,0.4166666666666667,0.19444444444444445,0.5,0.7714285714285715,1,2307254,0
23006951,NOSSA SRA DA CONSOLACAO EMEF,2019,307.17,6.7,3,2,Nível IV,36,0,0.4482758620689655,0.20689655172413793,0.3888888888888889,0.3888888888888889,1,2307254,1
23006986,JOSE BRANDAO DE ALBURQUERQUE EMEF,2017,291.3,5.9,3,2,Grupo 1,20,0,0.2222222222222222,0.05555555555555555,0.5,0.7647058823529411,1,2307254,0
23006986,JOSE BRANDAO DE ALBURQUERQUE EMEF,2019,308.5,7,3,2,Nível III,22,0.05555555555555555,0.5,0.05555555555555555,0.5454545454545454,0.4545454545454545,1,2307254,1
23006994,FRANCISCO RAIMUNDO DUTRA EMEF,2015,274.54,5.7,3,2,Baixo,25,0.19230769230769232,0.15384615384615385,0,0.7307692307692307,0.6923076923076923,1,2307254,0
23006994,FRANCISCO RAIMUNDO DUTRA EMEF,2017,290.82,6.1,3,2,Grupo 2,22,0,0.22727272727272727,0,0.6363636363636364,0.7619047619047619,1,2307254,0
23006994,FRANCISCO RAIMUNDO DUTRA EMEF,2019,306.28,6.7,3,2,Nível III,29,0.13793103448275862,0.41379310344827586,0.034482758620689655,0.3793103448275862,0.2758620689655172,1,2307254,1
23184191,FCO SALES DE CARVALHO EMEF,2013,275.77,5.3,3,2,Grupo 2,22,0.631578947368421,0.2,0.05,0.5714285714285714,0.75,1,2307254,0
23184191,FCO SALES DE CARVALHO EMEF,2015,290.14,5.8,3,2,Baixo,38,0.2894736842105263,0.23684210526315788,0,0.5,0.5833333333333334,1,2307254,0
23184191,FCO SALES DE CARVALHO EMEF,2017,307.1,6.3,3,2,Grupo 2,47,0.023809523809523808,0.07142857142857142,0,0.5121951219512195,0.875,1,2307254,0
23184191,FCO SALES DE CARVALHO EMEF,2019,342.28,7.3,3,2,Nível III,39,0.1,0.23333333333333334,0,0.5128205128205128,0.4615384615384616,1,2307254,1
23184230,ANTONIO DUTRA DE SOUSA EMEF,2015,312.84,6.7,3,2,Baixo,40,0.15,0.10256410256410256,0.1282051282051282,0.46153846153846156,0.7435897435897436,1,2307254,0
23184230,ANTONIO DUTRA DE SOUSA EMEF,2017,323.94,6.9,3,2,Grupo 2,28,0,0.3333333333333333,0.037037037037037035,0.7777777777777778,0.5384615384615384,1,2307254,0
23184230,ANTONIO DUTRA DE SOUSA EMEF,2019,331.58,7.3,3,2,Nível III,28,0.03571428571428571,0.25,0.14285714285714285,0.4642857142857143,0.4285714285714285,1,2307254,1
23184299,DONA JOAQUINA TEXEIRA EMEF,2015,265.56,5.4,3,2,Baixo,26,0.2916666666666667,0.09090909090909091,0.13636363636363635,0.3181818181818182,0.8571428571428571,1,2307254,0
23184299,DONA JOAQUINA TEXEIRA EMEF,2017,309.25,6.6,3,2,Grupo 2,19,0,0.5294117647058824,0,0.5,0.7647058823529411,1,2307254,0
23184299,DONA JOAQUINA TEXEIRA EMEF,2019,307.49,6.7,3,2,Nível III,22,0,0.4444444444444444,0.2222222222222222,0.5,0.4545454545454545,1,2307254,1
23248297,SENADOR CARLOS JEREISSATI EMEF E LEB INF,2013,262.69,4.7,3,1,Grupo 4,47,0.4074074074074074,0.37037037037037035,0.1875,0.23076923076923078,0.7307692307692307,1,2307254,0
23248297,SENADOR CARLOS JEREISSATI EMEF E LEB INF,2015,321.27,6.6,3,1,Médio,105,0.18181818181818182,0.45,0.22448979591836735,0.45,0.7575757575757576,1,2307254,0
23248297,SENADOR CARLOS JEREISSATI EMEF E LEB INF,2017,318.78,6.9,3,1,Grupo 3,102,0,0.6703296703296703,0.18681318681318682,0.4945054945054945,0.7,1,2307254,0
23248297,SENADOR CARLOS JEREISSATI EMEF E LEB INF,2019,317.1,7,3,1,Nível IV,96,0.023529411764705882,0.5176470588235295,0.2235294117647059,0.5520833333333334,0.4479166666666667,1,2307254,1
23269880,IGARDENE FONTELES DE ARAUJO PROF EMEF,2013,239.61,3.6,3,1,Grupo 3,20,0.6190476190476191,0.10526315789473684,0.42857142857142855,0.5238095238095238,0.8571428571428571,1,2307254,0
23269880,IGARDENE FONTELES DE ARAUJO PROF EMEF,2015,287.1,5.8,3,1,Médio Baixo,29,0.3448275862068966,0.3448275862068966,0.06896551724137931,0.3448275862068966,0.8620689655172413,1,2307254,0
23269880,IGARDENE FONTELES DE ARAUJO PROF EMEF,2017,289.69,6,3,1,Grupo 2,54,0.07692307692307693,0.28846153846153844,0.10204081632653061,0.6470588235294118,0.7307692307692307,1,2307254,0
23269880,IGARDENE FONTELES DE ARAUJO PROF EMEF,2019,322.17,6.8,3,1,Nível III,53,0.10869565217391304,0.41304347826086957,0.13043478260869565,0.5094339622641509,0.4905660377358491,1,2307254,1
23164794,3 DE JUNHO EEF,2013,224.97,4,3,2,Grupo 2,22,0.3333333333333333,0.2,0.1111111111111111,0.3333333333333333,0.7333333333333333,0,2307304,0
23164794,3 DE JUNHO EEF,2015,249.85,4.8,3,2,Médio,23,0.36363636363636365,0.09090909090909091,0.045454545454545456,0.5909090909090909,0.8181818181818182,0,2307304,0
23164794,3 DE JUNHO EEF,2017,246.5,4.9,3,2,Grupo 2,24,0.07692307692307693,0.36,0.04,0.4,0.7083333333333334,0,2307304,0
23164794,3 DE JUNHO EEF,2019,286.85,6,3,2,Nível IV,26,0.09090909090909091,0.4090909090909091,0.13636363636363635,0.6153846153846154,0.5,0,2307304,0
23164891,ANTONIO BENJAMIN DE MOURA EEF,2017,213.21,3.7,3,2,NA,10,0.1,0.3,0.1,0.4444444444444444,0.7777777777777778,0,2307304,0
23164891,ANTONIO BENJAMIN DE MOURA EEF,2019,268.57,5,3,2,Nível III,12,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.6666666666666666,0,0,2307304,0
23164905,ANTONIO BEZERRA MONTEIRO EEF,2013,248.97,3.6,3,1,Grupo 3,31,0.17857142857142858,0.17857142857142858,0.03571428571428571,0.39285714285714285,0.5714285714285714,0,2307304,0
23164905,ANTONIO BEZERRA MONTEIRO EEF,2015,261.39,3.7,3,1,Médio Baixo,58,0.3684210526315789,0.2413793103448276,0.017857142857142856,0.5263157894736842,0.6785714285714286,0,2307304,0
23164905,ANTONIO BEZERRA MONTEIRO EEF,2017,258.79,4.1,3,1,Grupo 2,76,0.0410958904109589,0.36486486486486486,0.06944444444444445,0.5,0.684931506849315,0,2307304,0
23164905,ANTONIO BEZERRA MONTEIRO EEF,2019,263.51,4.6,3,1,Nível III,76,0.21428571428571427,0.24285714285714285,0.05714285714285714,0.3947368421052632,0.3947368421052632,0,2307304,0
23164999,ANTONIO FERREIRA DE MELO EEF,2013,224.29,3.1,3,1,Grupo 4,31,0.41379310344827586,0.21428571428571427,0.14285714285714285,0.5,0.5517241379310345,0,2307304,0
23164999,ANTONIO FERREIRA DE MELO EEF,2015,252.39,3.4,3,1,Médio,34,0.25,0.46875,0.0625,0.46875,0.40625,0,2307304,0
23164999,ANTONIO FERREIRA DE MELO EEF,2017,237.19,4,3,1,Grupo 3,53,0.05357142857142857,0.2962962962962963,0.09615384615384616,0.2727272727272727,0.5818181818181818,0,2307304,0
23164999,ANTONIO FERREIRA DE MELO EEF,2019,264.71,5.5,3,1,Nível IV,105,0.3263157894736842,0.4631578947368421,0.14736842105263157,0.5047619047619047,0.3619047619047619,0,2307304,0
23165111,SENHOR CALLOU EEF,2017,239.09,3.6,3,2,NA,11,0,0.2,0,0.5555555555555556,0.42857142857142855,0,NA,0
23165243,DEMOSTENES RATTS BARBOSA EEF,2013,234.86,3.6,3,1,Grupo 3,56,0.38,0.22916666666666666,0.043478260869565216,0.3958333333333333,0.5918367346938775,0,2307304,0
23165510,PROFESSORA IVA EMIDIO GONDIM EEF,2013,220.04,3,3,1,Grupo 3,71,0.25,0.07017543859649122,0,0.32142857142857145,0.675,0,2307304,0
23165553,JERONIMO FREIRE DOS SANTOS EEF,2013,228.04,3.5,3,1,Grupo 3,53,0.3409090909090909,0.15217391304347827,0,0.46808510638297873,0.6304347826086957,0,2307304,0
23165553,JERONIMO FREIRE DOS SANTOS EEF,2015,247.75,4.1,3,1,Médio Baixo,70,0.27419354838709675,0.2153846153846154,0,0.46153846153846156,0.6615384615384615,0,2307304,0
23165553,JERONIMO FREIRE DOS SANTOS EEF,2017,248.63,4.5,3,1,Grupo 2,96,0.10309278350515463,0.24210526315789474,0.010752688172043012,0.5368421052631579,0.7717391304347826,0,2307304,0
23165553,JERONIMO FREIRE DOS SANTOS EEF,2019,247.67,4.7,3,1,Nível III,112,0.29245283018867924,0.2169811320754717,0.05660377358490566,0.5267857142857143,0.2053571428571428,0,2307304,0
23165570,JOAO ALENCAR DE FIGUEIREDO EEF,2013,245.52,3.1,3,1,Grupo 4,79,0.32432432432432434,0.28,0.027777777777777776,0.5846153846153846,0.7428571428571429,0,2307304,0
23165570,JOAO ALENCAR DE FIGUEIREDO EEF,2015,260,4.6,3,1,Médio,174,0.2958579881656805,0.20348837209302326,0.058823529411764705,0.3941176470588235,0.5988372093023255,0,2307304,0
23165570,JOAO ALENCAR DE FIGUEIREDO EEF,2017,250.76,4.4,3,1,Grupo 3,320,0.0777027027027027,0.45454545454545453,0.07612456747404844,0.45182724252491696,0.6241610738255033,0,2307304,0
23165570,JOAO ALENCAR DE FIGUEIREDO EEF,2019,259.64,4.7,3,1,Nível IV,286,0.292,0.32,0.068,0.493006993006993,0.3146853146853147,0,2307304,0
23165626,JOSE DE ARAUJO EEF,2015,258.5,4.5,3,2,Médio Baixo,28,0.39285714285714285,0.4230769230769231,0.25,0.36,0.5769230769230769,0,2307304,0
23165626,JOSE DE ARAUJO EEF,2017,232.53,4.2,3,2,Grupo 3,29,0.08,0.2,0.25,0.68,0.5416666666666666,0,2307304,0
23165626,JOSE DE ARAUJO EEF,2019,243.17,4.3,3,2,Nível III,19,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.4210526315789473,0.3157894736842105,0,2307304,0
23165634,JOSE FERREIRA MENEZES EEF,2013,227.3,3.4,3,1,Grupo 3,61,0.32075471698113206,0.1509433962264151,0.07692307692307693,0.5,0.7142857142857143,0,2307304,0
23165634,JOSE FERREIRA MENEZES EEF,2015,253.72,4.8,3,1,Médio,42,0.2571428571428571,0.058823529411764705,0.058823529411764705,0.5,0.7352941176470589,0,2307304,0
23165634,JOSE FERREIRA MENEZES EEF,2017,242.32,4.5,3,1,Grupo 3,64,0.06451612903225806,0.3333333333333333,0.03278688524590164,0.5333333333333333,0.5245901639344263,0,2307304,0
23165634,JOSE FERREIRA MENEZES EEF,2019,258.27,5.3,3,1,Nível III,76,0.3013698630136986,0.3561643835616438,0.1095890410958904,0.5131578947368421,0.4210526315789473,0,2307304,0
23165650,JOSE GERALDO DA CRUZ EEF,2013,245.03,3.9,3,1,Grupo 4,28,0.5925925925925926,0.1111111111111111,0.11538461538461539,0.35,0.5,0,2307304,0
23165650,JOSE GERALDO DA CRUZ EEF,2015,258.15,4.9,3,1,Médio,22,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.38095238095238093,0.5238095238095238,0,2307304,0
23165650,JOSE GERALDO DA CRUZ EEF,2017,255.59,4.8,3,1,Grupo 3,45,0.06818181818181818,0.3488372093023256,0.09523809523809523,0.4146341463414634,0.5116279069767442,0,2307304,0
23165650,JOSE GERALDO DA CRUZ EEF,2019,255.74,5.1,3,1,Nível IV,49,0.2972972972972973,0.1891891891891892,0.16216216216216217,0.4897959183673469,0.3877551020408163,0,2307304,0
23165669,JOSE MARROCOS EEF,2013,233.35,2.9,3,1,Grupo 3,49,0.26666666666666666,0.11363636363636363,0.022222222222222223,0.45,0.7142857142857143,0,2307304,0
23165669,JOSE MARROCOS EEF,2015,258.56,4.2,3,1,Médio Baixo,92,0.3411764705882353,0.1590909090909091,0.08235294117647059,0.48863636363636365,0.5632183908045977,0,2307304,0
23165669,JOSE MARROCOS EEF,2017,248.72,3.9,3,1,Grupo 2,79,0.0684931506849315,0.25333333333333335,0.02702702702702703,0.4594594594594595,0.6,0,2307304,0
23165669,JOSE MARROCOS EEF,2019,251.33,4.7,3,1,Nível III,87,0.3013698630136986,0.1780821917808219,0.0547945205479452,0.5517241379310345,0.5172413793103449,0,2307304,0
23165677,JOSE MONTEIRO DE MACEDO PREF EEF,2013,255.96,4.8,3,1,Grupo 4,36,0.2972972972972973,0.24324324324324326,0.07407407407407407,0.43243243243243246,0.5945945945945946,0,2307304,0
23165677,JOSE MONTEIRO DE MACEDO PREF EEF,2015,259.53,4.2,3,1,Médio,59,0.25925925925925924,0.20754716981132076,0.09433962264150944,0.49056603773584906,0.6730769230769231,0,2307304,0
23165677,JOSE MONTEIRO DE MACEDO PREF EEF,2017,252.71,4.6,3,1,Grupo 3,66,0.1206896551724138,0.3559322033898305,0.08928571428571429,0.4827586206896552,0.5660377358490566,0,2307304,0
23165677,JOSE MONTEIRO DE MACEDO PREF EEF,2019,261.87,5.1,3,1,Nível III,70,0.20588235294117646,0.27941176470588236,0.11764705882352941,0.4285714285714285,0.5142857142857142,0,2307304,0
23165693,JOSE SABIA EMEIF,2019,241.25,4.4,3,2,Nível III,10,0.7,0.3,0.2,0.6,0.2,0,2307304,0
23165731,JOVINIANO BARRETO MONSENHOR EEF,2013,235.59,3.5,3,1,Grupo 4,66,0.3442622950819672,0.2542372881355932,0.06557377049180328,0.49122807017543857,0.5454545454545454,0,2307304,0
23165731,JOVINIANO BARRETO MONSENHOR EEF,2015,255.48,4.5,3,1,Médio,87,0.3333333333333333,0.31645569620253167,0.14285714285714285,0.5063291139240507,0.7402597402597403,0,2307304,0
23165731,JOVINIANO BARRETO MONSENHOR EEF,2017,241.82,4.5,3,1,Grupo 3,75,0.0547945205479452,0.5068493150684932,0.1388888888888889,0.5492957746478874,0.5616438356164384,0,2307304,0
23165731,JOVINIANO BARRETO MONSENHOR EEF,2019,254.05,5.2,3,1,Nível IV,93,0.2375,0.275,0.125,0.4301075268817204,0.4086021505376344,0,2307304,0
23165758,LAURENTINO ALVES DE MACENA EEF,2017,265.43,5.3,3,2,NA,16,0,0.3125,0.1875,0.375,0.6875,0,2307304,0
23165758,LAURENTINO ALVES DE MACENA EEF,2019,239.08,4.9,3,2,Nível II,10,0.2,0.1,0,0.4,0.5,0,2307304,0
23165782,MARIA BERNARDINO MACHADO EMEIF,2017,234.89,4.6,3,2,NA,15,0,0.3076923076923077,0,0.7142857142857143,0.5714285714285714,0,2307304,0
23165782,MARIA BERNARDINO MACHADO EMEIF,2019,233.84,4.4,3,2,Nível II,12,0.25,0,0.125,0.5833333333333334,0.08333333333333333,0,2307304,0
23165790,MARIA DE LOURDES LOPES DE SOUSA PROFESSORA EMEF,2013,230.4,3.6,3,2,Grupo 3,31,0.4642857142857143,0.16666666666666666,0,0.5,0.6,0,2307304,0
23165790,MARIA DE LOURDES LOPES DE SOUSA PROFESSORA EMEF,2015,244.03,4.3,3,2,Médio Baixo,28,0.2857142857142857,0.1724137931034483,0,0.37037037037037035,0.6551724137931034,0,2307304,0
23165790,MARIA DE LOURDES LOPES DE SOUSA PROFESSORA EMEF,2017,252.17,4,3,2,Grupo 2,48,0.022727272727272728,0.18604651162790697,0.022727272727272728,0.6428571428571429,0.6904761904761905,0,2307304,0
23165790,MARIA DE LOURDES LOPES DE SOUSA PROFESSORA EMEF,2019,248.56,4.6,3,2,Nível III,43,0.23684210526315788,0.13157894736842105,0.02631578947368421,0.3953488372093023,0.3720930232558139,0,2307304,0
23165820,MARIA PEDRINA EMEIF,2017,229.12,3.6,3,2,NA,22,0,0.2,0.2,0.5263157894736842,0.55,0,2307304,0
23165820,MARIA PEDRINA EMEIF,2019,251.08,4.9,3,2,Nível III,13,0.5,0.16666666666666666,0.16666666666666666,0.6153846153846154,0.7692307692307693,0,2307304,0
23165839,MARIA DO SOCORRO CARDOSO EEIF,2013,233.49,3.7,3,2,Grupo 3,24,0.38095238095238093,0.2,0,0.55,0.6842105263157895,0,2307304,0
23165839,MARIA DO SOCORRO CARDOSO EEIF,2015,245.68,4.7,3,2,Médio Baixo,42,0.38461538461538464,0.18421052631578946,0.02702702702702703,0.4444444444444444,0.6486486486486487,0,2307304,0
23165839,MARIA DO SOCORRO CARDOSO EEIF,2017,255.48,4.7,3,2,Grupo 2,26,0.037037037037037035,0.25,0,0.5357142857142857,0.6666666666666666,0,2307304,0
23165839,MARIA DO SOCORRO CARDOSO EEIF,2019,247.93,4.7,3,2,Nível III,34,0.12121212121212122,0.15151515151515152,0.06060606060606061,0.5,0.5588235294117647,0,2307304,0
23165928,MOZART CARDOSO DE ALENCAR PREFEITO EEF,2013,232.81,3.3,3,1,Grupo 3,26,0.4074074074074074,0.19230769230769232,0,0.34615384615384615,0.52,0,2307304,0
23165928,MOZART CARDOSO DE ALENCAR PREFEITO EEF,2015,244.11,4.2,3,1,Médio Baixo,71,0.32857142857142857,0.22535211267605634,0.09859154929577464,0.6029411764705882,0.7183098591549296,0,2307304,0
23165928,MOZART CARDOSO DE ALENCAR PREFEITO EEF,2017,243.32,4.3,3,1,Grupo 3,66,0.09375,0.4696969696969697,0.06349206349206349,0.5384615384615384,0.6461538461538462,0,2307304,0
23165928,MOZART CARDOSO DE ALENCAR PREFEITO EEF,2019,244.88,4.8,3,1,Nível III,96,0.18421052631578946,0.3815789473684211,0.09210526315789473,0.5208333333333334,0.34375,0,2307304,0
23166002,RAIMUNDO PESSOA EMEIF,2019,249.65,3.9,3,2,Nível III,11,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2727272727272727,0.8181818181818182,0,2307304,0
23166088,TARCILA CRUZ ALENCAR EEIF,2013,225.36,3.5,3,1,Grupo 3,40,0.3939393939393939,0.37142857142857144,0.09090909090909091,0.5428571428571428,0.6764705882352942,0,2307304,0
23166088,TARCILA CRUZ ALENCAR EEIF,2015,255.06,4.3,3,1,Médio,67,0.2542372881355932,0.3770491803278688,0.10714285714285714,0.45901639344262296,0.5333333333333333,0,2307304,0
23166088,TARCILA CRUZ ALENCAR EEIF,2017,258.29,5.1,3,1,Grupo 3,86,0.08450704225352113,0.4444444444444444,0.029411764705882353,0.3380281690140845,0.5606060606060606,0,2307304,0
23166088,TARCILA CRUZ ALENCAR EEIF,2019,264.27,5.2,3,1,Nível IV,113,0.2,0.35294117647058826,0.07058823529411765,0.4424778761061947,0.3628318584070797,0,2307304,0
23166142,ZILA BELEM EEF,2013,244.66,3.8,3,1,Grupo 3,52,0.44,0.06,0.02,0.5555555555555556,0.5714285714285714,0,2307304,0
23166142,ZILA BELEM EEF,2015,255.49,4.2,3,1,Médio,56,0.24074074074074073,0.2545454545454545,0,0.41509433962264153,0.6111111111111112,0,2307304,0
23166142,ZILA BELEM EEF,2017,255.38,4.1,3,1,Grupo 2,60,0.04081632653061224,0.36538461538461536,0,0.660377358490566,0.6923076923076923,0,2307304,0
23166142,ZILA BELEM EEF,2019,246.78,4.7,3,1,Nível III,143,0.2975206611570248,0.2727272727272727,0.0743801652892562,0.4965034965034965,0.5944055944055944,0,2307304,0
